especie,lon,lat,pais,estado,data_evento,tipo_registro,instituicao,colecao,numero_catalogo,incerteza_m,fonte
"Bradypus variegatus Schinz, 1825",-83.35478,10.036838,Costa Rica,Limón,2025-06-23T09:05:59,HUMAN_OBSERVATION,iNaturalist,Observations,292179815,60130,GBIF
"Bradypus variegatus Schinz, 1825",-84.61792,10.38328,Costa Rica,Alajuela,2025-06-30T13:52:05,HUMAN_OBSERVATION,iNaturalist,Observations,294655012,4,GBIF
"Bradypus variegatus Schinz, 1825",-46.625886,-23.641169,Brazil,São Paulo,2025-06-26T13:44,HUMAN_OBSERVATION,iNaturalist,Observations,293015423,59,GBIF
"Bradypus variegatus Schinz, 1825",-82.218292,9.32803,Panama,Bocas del Toro,2025-06-28T08:38,HUMAN_OBSERVATION,iNaturalist,Observations,295020502,471,GBIF
"Bradypus variegatus Schinz, 1825",-80.137457,8.607183,Panama,Coclé,2025-06-24T17:37,HUMAN_OBSERVATION,iNaturalist,Observations,294386897,4250,GBIF
"Bradypus variegatus Schinz, 1825",-66.85128,-14.211872,Bolivia (Plurinational State of),El Beni,2025-06-15T14:34:41,HUMAN_OBSERVATION,iNaturalist,Observations,296093079,5,GBIF
"Bradypus variegatus Schinz, 1825",-84.240245,9.089516,Costa Rica,NA,2025-06-22T13:55,HUMAN_OBSERVATION,iNaturalist,Observations,292424540,NA,GBIF
"Bradypus variegatus Schinz, 1825",-43.309206,-22.564143,Brazil,Rio de Janeiro,2025-06-26,HUMAN_OBSERVATION,iNaturalist,Observations,294652803,2134,GBIF
"Bradypus variegatus Schinz, 1825",-79.788785,9.126817,Panama,Colón,2025-06-29T11:16,HUMAN_OBSERVATION,iNaturalist,Observations,293869931,31254,GBIF
"Bradypus variegatus Schinz, 1825",-84.141852,9.381736,Costa Rica,Puntarenas,2025-06-22T10:39,HUMAN_OBSERVATION,iNaturalist,Observations,295007275,NA,GBIF
"Bradypus variegatus Schinz, 1825",-84.143077,9.385865,Costa Rica,Puntarenas,2025-06-26T15:32,HUMAN_OBSERVATION,iNaturalist,Observations,293855680,31,GBIF
"Bradypus variegatus Schinz, 1825",-84.005901,10.431377,Costa Rica,Heredia,2025-06-22T11:10,HUMAN_OBSERVATION,iNaturalist,Observations,295513440,24,GBIF
"Bradypus variegatus Schinz, 1825",-80.124264,8.636315,Panama,Coclé,2025-06-20T10:34,HUMAN_OBSERVATION,iNaturalist,Observations,294079160,1005,GBIF
"Bradypus variegatus Schinz, 1825",-65.159258,-2.982237,Brazil,Amazonas,2025-06-18T17:57:19,HUMAN_OBSERVATION,iNaturalist,Observations,295231724,1016,GBIF
"Bradypus variegatus Schinz, 1825",-83.106995,9.924242,Costa Rica,Limón,2025-06-29T19:47:41,HUMAN_OBSERVATION,iNaturalist,Observations,293931736,4193,GBIF
"Bradypus variegatus Schinz, 1825",-84.006183,10.429958,Costa Rica,Heredia,2025-06-21T15:40:59,HUMAN_OBSERVATION,iNaturalist,Observations,296054030,1,GBIF
"Bradypus variegatus Schinz, 1825",-84.144164,9.38907,Costa Rica,Puntarenas,2025-06-27T10:04:47,HUMAN_OBSERVATION,iNaturalist,Observations,293242743,5,GBIF
"Bradypus variegatus Schinz, 1825",-66.826478,-14.188929,Bolivia (Plurinational State of),El Beni,2025-06-13T17:57:27,HUMAN_OBSERVATION,iNaturalist,Observations,296077951,1655,GBIF
"Bradypus variegatus Schinz, 1825",-84.006333,10.43062,Costa Rica,Heredia,2025-06-24T08:38:42,HUMAN_OBSERVATION,iNaturalist,Observations,292781481,3,GBIF
"Bradypus variegatus Schinz, 1825",-84.79567,10.89241,Costa Rica,Alajuela,2025-06-23T09:03,HUMAN_OBSERVATION,iNaturalist,Observations,294489686,210,GBIF
"Bradypus variegatus Schinz, 1825",-84.122169,10.415912,Costa Rica,Heredia,2025-06-27T10:42:19,HUMAN_OBSERVATION,iNaturalist,Observations,293888686,3,GBIF
"Bradypus variegatus Schinz, 1825",-84.006286,10.430653,Costa Rica,Heredia,2025-06-19T12:41,HUMAN_OBSERVATION,iNaturalist,Observations,292389250,5,GBIF
"Bradypus variegatus Schinz, 1825",-84.667442,10.442137,Costa Rica,Alajuela,2025-06-24T15:01:18,HUMAN_OBSERVATION,iNaturalist,Observations,293571370,39,GBIF
"Bradypus variegatus Schinz, 1825",-43.309206,-22.564143,Brazil,Rio de Janeiro,2025-06-26,HUMAN_OBSERVATION,iNaturalist,Observations,294652782,2134,GBIF
"Bradypus variegatus Schinz, 1825",-82.218292,9.32803,Panama,Bocas del Toro,2025-06-27T18:42,HUMAN_OBSERVATION,iNaturalist,Observations,295020500,471,GBIF
"Bradypus variegatus Schinz, 1825",-84.006289,10.430106,Costa Rica,Heredia,2025-06-12T12:13,HUMAN_OBSERVATION,iNaturalist,Observations,295764334,61,GBIF
"Bradypus variegatus Schinz, 1825",-39.072546,-16.495233,Brazil,Bahia,2025-06-28T09:04,HUMAN_OBSERVATION,iNaturalist,Observations,293901005,61,GBIF
"Bradypus variegatus Schinz, 1825",-84.654055,10.469697,Costa Rica,Alajuela,2025-06-28T06:02,HUMAN_OBSERVATION,iNaturalist,Observations,294781899,31,GBIF
"Bradypus variegatus Schinz, 1825",-69.216758,-12.598247,Peru,Madre de Dios,2025-06-21T10:56,HUMAN_OBSERVATION,iNaturalist,Observations,297800128,81,GBIF
"Bradypus variegatus Schinz, 1825",-83.147459,9.972345,Costa Rica,Limón,2025-06-15T15:38:09,HUMAN_OBSERVATION,iNaturalist,Observations,297607957,1508,GBIF
"Bradypus variegatus Schinz, 1825",-75.925423,-0.205309,Ecuador,Sucumbios,2025-06-27T17:07:13,HUMAN_OBSERVATION,iNaturalist,Observations,297162868,212,GBIF
"Bradypus variegatus Schinz, 1825",-65.159258,-2.982237,Brazil,Amazonas,2025-06-19T17:36:11,HUMAN_OBSERVATION,iNaturalist,Observations,296480610,1016,GBIF
"Bradypus variegatus Schinz, 1825",-68.2273,-10.090998,Brazil,Acre,2025-06-21T14:54,HUMAN_OBSERVATION,iNaturalist,Observations,297406204,8143,GBIF
"Bradypus variegatus Schinz, 1825",-69.184388,-12.558931,Peru,Madre de Dios,2025-06-21T15:39,HUMAN_OBSERVATION,iNaturalist,Observations,297800129,545,GBIF
"Bradypus variegatus infuscatus Wagler, 1831",-74.921459,-6.332934,Peru,Loreto,2025-06-06T09:58,HUMAN_OBSERVATION,iNaturalist,Observations,300748419,1312,GBIF
"Bradypus variegatus Schinz, 1825",-76.278663,-0.440238,Ecuador,Sucumbios,2025-06-21T16:35:44,HUMAN_OBSERVATION,iNaturalist,Observations,301717569,4,GBIF
"Bradypus variegatus Schinz, 1825",-80.119416,8.62146,Panama,Coclé,2025-06-07T12:33:18,HUMAN_OBSERVATION,iNaturalist,Observations,300655245,36,GBIF
"Bradypus variegatus Schinz, 1825",-67.829499,-9.946089,Brazil,Acre,2025-06-25T15:03,HUMAN_OBSERVATION,iNaturalist,Observations,300320786,812,GBIF
"Bradypus variegatus Schinz, 1825",-76.300178,-0.444667,Ecuador,Sucumbios,2025-06-22T08:02:44,HUMAN_OBSERVATION,iNaturalist,Observations,301717657,4,GBIF
"Bradypus variegatus Schinz, 1825",-85.207613,10.677556,Costa Rica,Guanacaste,2025-06-19T09:38,HUMAN_OBSERVATION,iNaturalist,Observations,303023045,977,GBIF
"Bradypus variegatus Schinz, 1825",-85.206926,10.674182,Costa Rica,Guanacaste,2025-06-19T08:23,HUMAN_OBSERVATION,iNaturalist,Observations,303023040,977,GBIF
"Bradypus variegatus Schinz, 1825",-85.208986,10.676206,Costa Rica,Guanacaste,2025-06-19T08:32,HUMAN_OBSERVATION,iNaturalist,Observations,303023041,977,GBIF
"Bradypus variegatus Schinz, 1825",-83.512878,10.54385,Costa Rica,Limón,2025-06-12T12:26:56,HUMAN_OBSERVATION,iNaturalist,Observations,290387543,4,GBIF
"Bradypus variegatus Schinz, 1825",-79.723759,9.126998,Panama,Colón,2025-06-05T13:59,HUMAN_OBSERVATION,iNaturalist,Observations,306581162,78,GBIF
"Bradypus variegatus Schinz, 1825",-79.651747,9.063138,Panama,Panamá,2025-06-07T10:39,HUMAN_OBSERVATION,iNaturalist,Observations,309341273,171,GBIF
"Bradypus variegatus Schinz, 1825",-83.142014,8.625033,Costa Rica,Puntarenas,2025-06-10T14:28:49,HUMAN_OBSERVATION,iNaturalist,Observations,312064327,NA,GBIF
"Bradypus variegatus Schinz, 1825",-84.742217,10.339068,Costa Rica,Alajuela,2025-06-11T12:16,HUMAN_OBSERVATION,iNaturalist,Observations,297076330,42071,GBIF
"Bradypus variegatus Schinz, 1825",-76.844914,-0.464619,Ecuador,Orellana,2025-06-24T16:10,HUMAN_OBSERVATION,iNaturalist,Observations,305966482,NA,GBIF
"Bradypus variegatus Schinz, 1825",-84.005556,10.431168,Costa Rica,Heredia,2025-06-29T08:57,HUMAN_OBSERVATION,iNaturalist,Observations,296424402,87,GBIF
"Bradypus variegatus infuscatus Wagler, 1831",-75.015945,-6.408713,Peru,Loreto,2025-06-03T06:55,HUMAN_OBSERVATION,iNaturalist,Observations,311744928,1312,GBIF
"Bradypus variegatus Schinz, 1825",-82.219209,9.327465,Panama,Bocas del Toro,2025-06-25T18:42,HUMAN_OBSERVATION,iNaturalist,Observations,295014063,160,GBIF
"Bradypus variegatus Schinz, 1825",-84.006376,10.430829,Costa Rica,Heredia,2025-06-19T16:57,HUMAN_OBSERVATION,iNaturalist,Observations,296346281,56,GBIF
"Bradypus variegatus Schinz, 1825",-73.578609,6.617621,Colombia,Santander,2025-06-30T19:17,HUMAN_OBSERVATION,iNaturalist,Observations,294195815,3906,GBIF
"Bradypus variegatus ephippiger Philippi, 1870",-84.14235,9.3842,Costa Rica,Puntarenas,2025-06-22T09:00:59,HUMAN_OBSERVATION,iNaturalist,Observations,292138010,2,GBIF
"Bradypus variegatus Schinz, 1825",-83.142014,8.625033,Costa Rica,Puntarenas,2025-06-10T14:28:49,HUMAN_OBSERVATION,iNaturalist,Observations,312063700,4,GBIF
"Bradypus variegatus Schinz, 1825",-60.170777,-3.359739,Brazil,Amazonas,2025-06-15T09:32,HUMAN_OBSERVATION,iNaturalist,Observations,289947941,NA,GBIF
"Bradypus variegatus Schinz, 1825",-84.087952,10.478984,Costa Rica,Heredia,2025-06-22T14:05:38,HUMAN_OBSERVATION,iNaturalist,Observations,291931733,9,GBIF
"Bradypus variegatus Schinz, 1825",-84.144485,9.387997,Costa Rica,Puntarenas,2025-06-09T13:34:37,HUMAN_OBSERVATION,iNaturalist,Observations,288281849,1415,GBIF
"Bradypus variegatus ephippiger Philippi, 1870",-84.006408,10.430722,Costa Rica,Heredia,2025-06-19T15:46:31,HUMAN_OBSERVATION,iNaturalist,Observations,291050807,17,GBIF
"Bradypus variegatus Schinz, 1825",-84.64275,10.47794,Costa Rica,Alajuela,2025-06-12T14:24:53,HUMAN_OBSERVATION,iNaturalist,Observations,289128166,87,GBIF
"Bradypus variegatus Schinz, 1825",-84.00609,10.43105,Costa Rica,Heredia,2025-06-19T15:46:16,HUMAN_OBSERVATION,iNaturalist,Observations,291061904,51,GBIF
"Bradypus variegatus ephippiger Philippi, 1870",-83.589458,8.476918,Costa Rica,Puntarenas,2025-06-18T10:26:20,HUMAN_OBSERVATION,iNaturalist,Observations,291325369,NA,GBIF
"Bradypus variegatus Schinz, 1825",-84.006278,10.430605,Costa Rica,Heredia,2025-06-19T09:16:49,HUMAN_OBSERVATION,iNaturalist,Observations,291862435,7,GBIF
"Bradypus variegatus infuscatus Wagler, 1831",-73.676493,-4.773734,Peru,Loreto,2025-06-03T10:38,HUMAN_OBSERVATION,iNaturalist,Observations,291379411,977,GBIF
"Bradypus variegatus Schinz, 1825",-72.865397,-3.4501,Peru,Loreto,2025-06-29T03:27:20,HUMAN_OBSERVATION,iNaturalist,Observations,328861448,164,GBIF
"Bradypus variegatus Schinz, 1825",-79.647452,9.059668,Panama,Panamá,2025-06-07T10:40:46,HUMAN_OBSERVATION,iNaturalist,Observations,287719453,43,GBIF
"Bradypus variegatus trivittatus Cornalia, 1849",-48.43005,-1.42904,Brazil,Pará,2025-06-14T09:20,HUMAN_OBSERVATION,iNaturalist,Observations,335894103,2000,GBIF
"Bradypus variegatus Schinz, 1825",-84.048006,9.93716,Costa Rica,San José,2025-06-06T17:00,HUMAN_OBSERVATION,iNaturalist,Observations,288937614,19,GBIF
"Bradypus variegatus Schinz, 1825",-59.994528,-3.404124,Brazil,Amazonas,2025-06-09T16:28:03,HUMAN_OBSERVATION,iNaturalist,Observations,294130259,31060,GBIF
"Bradypus variegatus infuscatus Wagler, 1831",-73.799848,-4.832825,Peru,Loreto,2025-06-04T13:02,HUMAN_OBSERVATION,iNaturalist,Observations,291379392,122,GBIF
"Bradypus variegatus Schinz, 1825",-59.986006,-3.096684,Brazil,Amazonas,2025-06-13T10:37,HUMAN_OBSERVATION,iNaturalist,Observations,289356140,NA,GBIF
"Bradypus variegatus Schinz, 1825",-84.141961,9.383028,Costa Rica,Puntarenas,2025-06-01T09:18:17,HUMAN_OBSERVATION,iNaturalist,Observations,339386502,5,GBIF
"Bradypus variegatus ephippiger Philippi, 1870",-84.144211,9.387733,Costa Rica,Puntarenas,2025-06-20T11:02:05,HUMAN_OBSERVATION,iNaturalist,Observations,335104946,4,GBIF
"Bradypus variegatus Schinz, 1825",-84.14305,9.385297,Costa Rica,Puntarenas,2025-06-01T08:52:56,HUMAN_OBSERVATION,iNaturalist,Observations,339386531,4,GBIF
"Bradypus variegatus Schinz, 1825",-83.592226,8.486316,Costa Rica,Puntarenas,2025-06-08T17:36,HUMAN_OBSERVATION,iNaturalist,Observations,340721743,2644,GBIF
"Bradypus variegatus Schinz, 1825",-84.143028,9.385288,Costa Rica,Puntarenas,2025-06-28T13:41:03,HUMAN_OBSERVATION,iNaturalist,Observations,341591172,4,GBIF
"Bradypus variegatus Schinz, 1825",-84.124097,9.443153,Costa Rica,Puntarenas,2025-06-01T14:56:53,HUMAN_OBSERVATION,iNaturalist,Observations,342204963,17440,GBIF
"Bradypus variegatus Schinz, 1825",-84.124259,9.434403,Costa Rica,Puntarenas,2025-06-01T14:52:13,HUMAN_OBSERVATION,iNaturalist,Observations,342205000,17440,GBIF
"Bradypus variegatus Schinz, 1825",-70.135815,-4.220832,Peru,Loreto,2025-06-21T08:45,HUMAN_OBSERVATION,iNaturalist,Observations,342093702,2702,GBIF
"Bradypus variegatus Schinz, 1825",-84.113741,9.439175,Costa Rica,Puntarenas,2025-06-01T15:18:25,HUMAN_OBSERVATION,iNaturalist,Observations,342205056,17440,GBIF
"Bradypus variegatus Schinz, 1825",-84.142989,9.384866,Costa Rica,Puntarenas,2025-06-09T15:12:17,HUMAN_OBSERVATION,iNaturalist,Observations,349651313,NA,GBIF
"Bradypus variegatus Schinz, 1825",-84.675028,10.478292,Costa Rica,Alajuela,2025-06-06T10:48:49,HUMAN_OBSERVATION,iNaturalist,Observations,349652837,NA,GBIF
"Bradypus variegatus Schinz, 1825",-77.795718,8.309632,Panama,Darién,2025-06-18T10:05:24,HUMAN_OBSERVATION,iNaturalist,Observations,356470070,44,GBIF
"Bradypus variegatus Schinz, 1825",-84.143014,9.385287,Costa Rica,Puntarenas,2025-06-26T10:23:52,HUMAN_OBSERVATION,iNaturalist,Observations,365276923,51,GBIF
"Bradypus variegatus Schinz, 1825",-83.73618,9.198616,Costa Rica,Puntarenas,2025-07-03T08:39:10,HUMAN_OBSERVATION,iNaturalist,Observations,295108222,37,GBIF
"Bradypus variegatus Schinz, 1825",-79.950897,9.309975,Panama,Colón,2025-07-05T11:35:46,HUMAN_OBSERVATION,iNaturalist,Observations,295500365,4,GBIF
"Bradypus variegatus Schinz, 1825",-84.617059,10.383552,Costa Rica,Alajuela,2025-07-01T10:50,HUMAN_OBSERVATION,iNaturalist,Observations,294626352,21,GBIF
"Bradypus variegatus Schinz, 1825",-66.822327,10.382255,Venezuela (Bolivarian Republic of),Miranda,2025-07-06T13:59,HUMAN_OBSERVATION,iNaturalist,Observations,296295407,228,GBIF
"Bradypus variegatus Schinz, 1825",-46.478284,-23.583414,Brazil,São Paulo,2025-07-04T08:58,HUMAN_OBSERVATION,iNaturalist,Observations,295101585,200,GBIF
"Bradypus variegatus Schinz, 1825",-67.233458,-14.281578,Bolivia (Plurinational State of),El Beni,2025-07-01T17:00:59,HUMAN_OBSERVATION,iNaturalist,Observations,296069554,345,GBIF
"Bradypus variegatus Schinz, 1825",-79.546294,8.993594,Panama,Panamá,2025-07-05T13:06:46,HUMAN_OBSERVATION,iNaturalist,Observations,295580283,601,GBIF
"Bradypus variegatus Schinz, 1825",-46.478284,-23.583414,Brazil,São Paulo,2025-07-04T08:39,HUMAN_OBSERVATION,iNaturalist,Observations,295436867,200,GBIF
"Bradypus variegatus Schinz, 1825",-85.046403,10.727588,Costa Rica,Alajuela,2025-07-08T11:20:14,HUMAN_OBSERVATION,iNaturalist,Observations,296332029,4,GBIF
"Bradypus variegatus Schinz, 1825",-35.762529,-9.61285,Brazil,Alagoas,2025-07-01T10:51,HUMAN_OBSERVATION,iNaturalist,Observations,294683842,53,GBIF
"Bradypus variegatus Schinz, 1825",-79.547135,8.9948340000000009,Panama,Panamá,2025-07-05T14:42,HUMAN_OBSERVATION,iNaturalist,Observations,295588962,586,GBIF
"Bradypus variegatus Schinz, 1825",-79.95092,9.309962,Panama,Colón,2025-07-05T11:35:30,HUMAN_OBSERVATION,iNaturalist,Observations,295440634,8,GBIF
"Bradypus variegatus Schinz, 1825",-42.496688,-22.310363,Brazil,Rio de Janeiro,2025-07-03T16:20,HUMAN_OBSERVATION,iNaturalist,Observations,294953820,4,GBIF
"Bradypus variegatus Schinz, 1825",-80.138957,8.617992,Panama,Coclé,2025-07-11T18:53,HUMAN_OBSERVATION,iNaturalist,Observations,297142369,1338,GBIF
"Bradypus variegatus Schinz, 1825",-35.816499,-9.675058,Brazil,Alagoas,2025-07-15T16:05,HUMAN_OBSERVATION,iNaturalist,Observations,298299952,15,GBIF
"Bradypus variegatus Schinz, 1825",-84.144119,9.388797,Costa Rica,Puntarenas,2025-07-11T08:46:03,HUMAN_OBSERVATION,iNaturalist,Observations,298808036,NA,GBIF
"Bradypus variegatus Schinz, 1825",-73.0533,-3.547904,Peru,Loreto,2025-07-11T11:00,HUMAN_OBSERVATION,iNaturalist,Observations,299897129,2628,GBIF
"Bradypus variegatus Schinz, 1825",-79.649268,9.077745,Panama,Panamá,2025-07-04T11:32,HUMAN_OBSERVATION,iNaturalist,Observations,297296319,219,GBIF
"Bradypus variegatus Schinz, 1825",-41.507788,-17.8648,Brazil,Minas Gerais,2025-07-18T16:33:31,HUMAN_OBSERVATION,iNaturalist,Observations,299667860,3,GBIF
"Bradypus variegatus Schinz, 1825",-85.056312,10.719611,Costa Rica,Alajuela,2025-07-01T13:27,HUMAN_OBSERVATION,iNaturalist,Observations,296426981,198,GBIF
"Bradypus variegatus Schinz, 1825",-79.649268,9.077745,Panama,Panamá,2025-07-03T12:16,HUMAN_OBSERVATION,iNaturalist,Observations,296396096,219,GBIF
"Bradypus variegatus Schinz, 1825",-83.80819,9.257337,Costa Rica,San José,2025-07-08T12:32,HUMAN_OBSERVATION,iNaturalist,Observations,296399388,68,GBIF
"Bradypus variegatus Schinz, 1825",-76.163846,9.207185,Colombia,Córdoba,2025-07-18T15:50:36,HUMAN_OBSERVATION,iNaturalist,Observations,299018849,6100,GBIF
"Bradypus variegatus Schinz, 1825",-79.542508,8.991243,Panama,Panamá,2025-07-15T09:35,HUMAN_OBSERVATION,iNaturalist,Observations,298324857,NA,GBIF
"Bradypus variegatus Schinz, 1825",-84.136988,9.392308,Costa Rica,Puntarenas,2025-07-17T08:34,HUMAN_OBSERVATION,iNaturalist,Observations,298832388,472,GBIF
"Bradypus variegatus Schinz, 1825",-85.048889,10.717533,Costa Rica,Alajuela,2025-07-17T12:51:20,HUMAN_OBSERVATION,iNaturalist,Observations,299093937,4,GBIF
"Bradypus variegatus Schinz, 1825",-84.679747,10.486188,Costa Rica,Alajuela,2025-07-19T16:08:29,HUMAN_OBSERVATION,iNaturalist,Observations,299325435,5,GBIF
"Bradypus variegatus infuscatus Wagler, 1831",-70.079395,-4.188014,Peru,Loreto,2025-07-05T12:15:08,HUMAN_OBSERVATION,iNaturalist,Observations,297106900,3,GBIF
"Bradypus variegatus Schinz, 1825",-83.508278,10.55322,Costa Rica,Limón,2025-07-11T16:04:55,HUMAN_OBSERVATION,iNaturalist,Observations,298326549,4,GBIF
"Bradypus variegatus Schinz, 1825",-79.724548,9.131091,Panama,Colón,2025-07-05T10:30,HUMAN_OBSERVATION,iNaturalist,Observations,299486362,13,GBIF
"Bradypus variegatus Schinz, 1825",-84.139964,9.395206,Costa Rica,Puntarenas,2025-07-03T16:00,HUMAN_OBSERVATION,iNaturalist,Observations,298554966,12190,GBIF
"Bradypus variegatus Schinz, 1825",-73.940804,-7.448696,Peru,Loreto,2025-07-09T06:36,HUMAN_OBSERVATION,iNaturalist,Observations,299378385,211,GBIF
"Bradypus variegatus Schinz, 1825",-84.168825,9.39701,Costa Rica,Puntarenas,2025-07-04T11:32,HUMAN_OBSERVATION,iNaturalist,Observations,296638349,NA,GBIF
"Bradypus variegatus Schinz, 1825",-84.64255,10.47781,Costa Rica,Alajuela,2025-07-15T07:57,HUMAN_OBSERVATION,iNaturalist,Observations,299936583,NA,GBIF
"Bradypus variegatus Schinz, 1825",-84.680738,10.500647,Costa Rica,Alajuela,2025-07-13T07:56:07,HUMAN_OBSERVATION,iNaturalist,Observations,298340554,4,GBIF
"Bradypus variegatus Schinz, 1825",-34.958904,-6.989206,Brazil,Paraíba,2025-07-16T06:34,HUMAN_OBSERVATION,iNaturalist,Observations,298736596,110,GBIF
"Bradypus variegatus Schinz, 1825",-79.724615,9.131078,Panama,Colón,2025-07-05T10:29,HUMAN_OBSERVATION,iNaturalist,Observations,299486089,11,GBIF
"Bradypus variegatus Schinz, 1825",-84.135387,9.38916,Costa Rica,Puntarenas,2025-07-14T11:31,HUMAN_OBSERVATION,iNaturalist,Observations,298269107,3890,GBIF
"Bradypus variegatus variegatus Schinz, 1825",-34.865508,-7.130417,Brazil,Paraíba,2025-07-12T10:13:54,HUMAN_OBSERVATION,iNaturalist,Observations,298733124,4,GBIF
"Bradypus variegatus Schinz, 1825",-44.218863,-2.529066,Brazil,Maranhão,2025-07-04T10:54:51,HUMAN_OBSERVATION,iNaturalist,Observations,298503418,151,GBIF
"Bradypus variegatus Schinz, 1825",-84.058551,9.278163,Costa Rica,Puntarenas,2025-07-13T10:40:13,HUMAN_OBSERVATION,iNaturalist,Observations,297792086,31245,GBIF
"Bradypus variegatus Schinz, 1825",-79.54413,8.994498,Panama,Panamá,2025-07-15T11:28,HUMAN_OBSERVATION,iNaturalist,Observations,298324874,NA,GBIF
"Bradypus variegatus Schinz, 1825",-35.742314,-9.624426,Brazil,Alagoas,2025-07-01T14:33,HUMAN_OBSERVATION,iNaturalist,Observations,296809525,32,GBIF
"Bradypus variegatus Schinz, 1825",-85.048119,10.7323,Costa Rica,Alajuela,2025-07-18T16:06:24,HUMAN_OBSERVATION,iNaturalist,Observations,299100856,13,GBIF
"Bradypus variegatus Schinz, 1825",-80.065348,8.647115,Panama,Panamá Oeste,2025-07-16T15:50:54,HUMAN_OBSERVATION,iNaturalist,Observations,298527596,NA,GBIF
"Bradypus variegatus Schinz, 1825",-43.314578,-22.565563,Brazil,Rio de Janeiro,2025-07-08T15:09:50,HUMAN_OBSERVATION,iNaturalist,Observations,298293410,3,GBIF
"Bradypus variegatus Schinz, 1825",-84.641397,10.477683,Costa Rica,Alajuela,2025-07-16T13:23:23,HUMAN_OBSERVATION,iNaturalist,Observations,299417144,NA,GBIF
"Bradypus variegatus Schinz, 1825",-84.686381,10.498927,Costa Rica,Alajuela,2025-07-14T13:56:08,HUMAN_OBSERVATION,iNaturalist,Observations,297978685,9,GBIF
"Bradypus variegatus Schinz, 1825",-66.979386,-14.099383,Bolivia (Plurinational State of),El Beni,2025-07-11T11:50:18,HUMAN_OBSERVATION,iNaturalist,Observations,298212953,NA,GBIF
"Bradypus variegatus infuscatus Wagler, 1831",-70.10662,-4.278231,Brazil,Amazonas,2025-07-05T17:10:22,HUMAN_OBSERVATION,iNaturalist,Observations,297178817,372,GBIF
"Bradypus variegatus Schinz, 1825",-43.53529,-22.81599,Brazil,Rio de Janeiro,2025-07-15T08:46:53,HUMAN_OBSERVATION,iNaturalist,Observations,298331789,26,GBIF
"Bradypus variegatus Schinz, 1825",-79.724574,9.131064,Panama,Colón,2025-07-05T10:31,HUMAN_OBSERVATION,iNaturalist,Observations,299486558,12,GBIF
"Bradypus variegatus Schinz, 1825",-69.174798,-12.592734,Peru,Madre de Dios,2025-07-06T21:04,HUMAN_OBSERVATION,iNaturalist,Observations,298794911,NA,GBIF
